,sold_price,address,sqarefootage,Type,Style,Community,List Price,bedNum,Bedrooms,bathNum,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,longitude,latitude,pageNum,iterationNum,weblink,Unnamed: 20,Dens
2497,"1,753,000",366 Concord Avenue,1500-2000,Detached,2-Storey,Dovercourt-Wallace Emerson-Junction,1400000,3,3,2.0,2,1,6,2,Toronto W02,-79.427897,43.66402,279.0,56.0,https://www.zolo.ca/toronto-real-estate/366-concord-avenue,,1
2498,"1,260,000",366 Bellamy Road N,2000-2500,Detached,2-Storey,Woburn,999900,5,5,3.0,3,2,8,6,Toronto E09,,,,,,,1
2499,"430,000",3655 Kingston Road,500-599,Condo Apt,Apartment,Guildwood,435000,1,1,1.0,1,1,3,0,Toronto E08,-79.211945,43.743115,237.0,56.0,https://www.zolo.ca/toronto-real-estate/3655-kingston-road/504b,,0
2500,"494,088",3655 Kingston Road,700-799,Condo Apt,Apartment,Guildwood,499888,1,1,2.0,2,1,4,1,Toronto E08,-79.211945,43.743115,101.0,50.0,https://www.zolo.ca/toronto-real-estate/3655-kingston-road/202,,1
2501,"510,000",3655 Kingston Road,600-699,Condo Apt,Apartment,Guildwood,499800,1,1,1.0,1,1,5,1,Toronto E08,-79.211945,43.743115,121.0,44.0,https://www.zolo.ca/toronto-real-estate/3655-kingston-road/205,,1
2502,"516,000",3655 Kingston Road,700-799,Condo Apt,Apartment,Guildwood,529800,1,1,2.0,2,1,5,1,Toronto E08,-79.211945,43.743115,101.0,52.0,https://www.zolo.ca/toronto-real-estate/3655-kingston-road/602,,1
2503,"575,000",3655 Kingston Road,900-999,Condo Apt,Apartment,Guildwood,609000,2,2,2.0,2,1,5,1,Toronto E08,-79.211945,43.743115,222.0,58.0,https://www.zolo.ca/toronto-real-estate/3655-kingston-road/510,,0
2504,"405,000",3650 Kingston Road,500-599,Condo Apt,Apartment,Scarborough Village,399900,1,1,1.0,1,1,4,0,Toronto E08,-79.214225,43.742385,41.0,46.0,https://www.zolo.ca/toronto-real-estate/3650-kingston-road/907,,0
2505,"440,000",3650 Kingston Road,600-699,Condo Apt,Apartment,Scarborough Village,429900,1,1,1.0,1,1,4,1,Toronto E08,-79.214225,43.742385,274.0,30.0,https://www.zolo.ca/toronto-real-estate/3650-kingston-road/724,,1
2506,"456,000",3650 Kingston Road,700-799,Condo Apt,Apartment,Scarborough Village,439800,1,1,1.0,1,1,5,1,Toronto E08,-79.214225,43.742385,9.0,62.0,https://www.zolo.ca/toronto-real-estate/3650-kingston-road/426,,1
2507,"540,000",3650 Kingston Road,1000-1199,Condo Apt,Apartment,Scarborough Village,499000,2,2,2.0,2,1,7,1,Toronto E08,-79.214225,43.742385,190.0,54.0,https://www.zolo.ca/toronto-real-estate/3650-kingston-road/609,,0
2508,"2,955,000",365 Princess Avenue,3500-5000,Detached,2-Storey,Willowdale East,2998000,5,5,7.0,7,1,11,6,Toronto C14,-79.393337,43.772554,140.0,36.0,https://www.zolo.ca/toronto-real-estate/365-princess-avenue,,2
2509,"700,000",365 Murray Ross Parkway,1200-1399,Condo Townhouse,3-Storey,York University Heights,688000,3,3,2.0,2,1,7,2,Toronto W05,-79.500109,43.7652,146.0,38.0,https://www.zolo.ca/toronto-real-estate/365-murray-ross-parkway/43,,0
2510,"474,900",365 Dundas Street E,500-599,Condo Apt,Apartment,Moss Park,474900,,0,1.0,1,1,3,0,Toronto C08,-79.36950300000001,43.658654,127.0,66.0,https://www.zolo.ca/toronto-real-estate/365-dundas-street-east/219,,0
2511,"553,000",365 Church Street,500-599,Condo Apt,Apartment,Church-Yonge Corridor,568888,1,1,1.0,1,1,4,0,Toronto C08,-79.378788,43.660811,390.0,38.0,https://www.zolo.ca/toronto-real-estate/365-church-street/203,,0
2512,"645,000",365 Church Street,500-599,Condo Apt,Apartment,Church-Yonge Corridor,549000,1,1,1.0,1,1,4,0,Toronto C08,-79.378788,43.660811,29.0,54.0,https://www.zolo.ca/toronto-real-estate/365-church-street/2513,,1
2513,"845,000",365 Church Street,700-799,Condo Apt,Apartment,Church-Yonge Corridor,870000,2,2,2.0,2,1,5,1,Toronto C08,-79.378788,43.660811,372.0,30.0,https://www.zolo.ca/toronto-real-estate/365-church-street/2810,,0
2514,"870,000",365 Church Street,700-799,Condo Apt,Apartment,Church-Yonge Corridor,869999,2,2,2.0,2,1,5,1,Toronto C08,-79.378788,43.660811,209.0,26.0,https://www.zolo.ca/toronto-real-estate/365-church-street/2610,,0
2515,"566,550",364 The East Mall Street,1200-1399,Condo Townhouse,2-Storey,Islington-City Centre West,529999,3,3,3.0,3,1,6,1,Toronto W08,-79.559097,43.642498,37.0,58.0,https://www.zolo.ca/toronto-real-estate/364-the-east-mall-street/222,,0
2516,"649,000",363 Sorauren Avenue,500-599,Condo Apt,Loft,Roncesvalles,649000,1,1,1.0,1,1,2,0,Toronto W01,-79.444615,43.649878,308.0,44.0,https://www.zolo.ca/toronto-real-estate/363-sorauren-avenue/218,,0
2517,"774,000",363 Sorauren Avenue,600-699,Condo Apt,Loft,Roncesvalles,769900,1,1,1.0,1,1,4,1,Toronto W01,-79.444615,43.649878,249.0,54.0,https://www.zolo.ca/toronto-real-estate/363-sorauren-avenue/214,,0
2518,"1,100,000",363 Sentinel Road,1100-1500,Detached,Bungalow,York University Heights,899000,3,3,3.0,3,1,7,8,Toronto W05,-79.499252,43.758553,267.0,24.0,https://www.zolo.ca/toronto-real-estate/363-sentinel-road,,4
2519,"288,000",3625 Lake Shore Boulevard W,0-499,Co-Op Apt,Apartment,Long Branch,299900,1,1,1.0,1,1,5,1,Toronto W06,-79.536986,43.593699,390.0,62.0,https://www.zolo.ca/toronto-real-estate/3625-lake-shore-boulevard-west/504,,0
2520,"340,000",3621 Lake Shore Boulevard W,500-599,Co-Op Apt,Apartment,Long Branch,369000,1,1,1.0,1,1,4,1,Toronto W06,-79.53596800000001,43.593595,311.0,47.0,https://www.zolo.ca/toronto-real-estate/3621-lake-shore-boulevard-west/103,,0
2521,"450,000",3621 Lake Shore Boulevard W,900-999,Co-Op Apt,Apartment,Long Branch,449900,3,3,1.0,1,1,6,1,Toronto W06,-79.53596800000001,43.593595,256.0,36.0,https://www.zolo.ca/toronto-real-estate/3621-lake-shore-boulevard-west/109,,0
2522,"555,000",362 The East Mall Drive,1200-1399,Condo Apt,Apartment,Islington-City Centre West,529900,2,2,2.0,2,1,8,1,Toronto W08,-79.558751,43.642626,169.0,26.0,https://www.zolo.ca/toronto-real-estate/362-the-east-mall-drive/314,,1
2523,"507,500",362 The East Mall,1200-1399,Condo Apt,Apartment,Islington-City Centre West,534900,2,2,2.0,2,1,6,1,Toronto W08,-79.558751,43.642626,100.0,77.0,https://www.zolo.ca/toronto-real-estate/362-the-east-mall/1802,,1
2524,"656,000",361 Front Street,600-699,Condo Apt,Apartment,Waterfront Communities C1,619800,1,1,1.0,1,1,5,1,Toronto C01,-79.4163,43.70011,399.0,32.0,https://www.zolo.ca/toronto-real-estate/361-front-street/3111,,1
2525,"1,502,000",361 Concord Avenue,2000-2500,Att/Row/Twnhouse,3-Storey,Dovercourt-Wallace Emerson-Junction,1525000,4,4,2.0,2,1,10,1,Toronto W02,-79.42756,43.663823,205.0,54.0,https://www.zolo.ca/toronto-real-estate/361-concord-avenue,,0
2526,"775,000",3609 Lakeshore Boulevard W,900-999,Condo Apt,Apartment,Long Branch,599000,2,2,2.0,2,1,5,1,Toronto W06,,,,,,,0
2527,"1,200,000",3600 Yonge Street,1200-1399,Condo Apt,Apartment,Bedford Park-Nortown,1179000,1,1,2.0,2,1,5,1,Toronto C04,-79.40589399999999,43.737897,309.0,24.0,https://www.zolo.ca/toronto-real-estate/3600-yonge-street/733,,1
2528,"2,450,000",3600 Yonge Street,2000-2249,Condo Apt,Apartment,Bedford Park-Nortown,2399000,2,2,3.0,3,1,7,1,Toronto C04,-79.40589399999999,43.737897,108.0,52.0,https://www.zolo.ca/toronto-real-estate/3600-yonge-street/835,,0
2529,"445,000",360 Ridelle Avenue,700-799,Condo Apt,Apartment,Briar Hill-Belgravia,399000,1,1,1.0,1,1,4,1,Toronto W04,-79.43988900000001,43.704836,392.0,52.0,https://www.zolo.ca/toronto-real-estate/360-ridelle-avenue/1911,,0
2530,"449,000",360 Ridelle Avenue,700-799,Condo Apt,Apartment,Briar Hill-Belgravia,449000,1,1,1.0,1,1,4,1,Toronto W04,-79.43988900000001,43.704836,389.0,64.0,https://www.zolo.ca/toronto-real-estate/360-ridelle-avenue/2006,,0
2531,"490,000",360 Ridelle Avenue,700-799,Condo Apt,Apartment,Briar Hill-Belgravia,399900,1,1,1.0,1,1,4,1,Toronto W04,-79.43988900000001,43.704836,135.0,50.0,https://www.zolo.ca/toronto-real-estate/360-ridelle-avenue/605,,0
2532,"569,000",360 Ridelle Avenue,1000-1199,Condo Apt,Apartment,Briar Hill-Belgravia,579900,2,2,1.0,1,1,5,1,Toronto W04,-79.43988900000001,43.704836,221.0,48.0,https://www.zolo.ca/toronto-real-estate/360-ridelle-avenue/1503,,0
2533,"580,000",360 Ridelle Avenue,1000-1199,Condo Apt,Apartment,Briar Hill-Belgravia,589000,2,2,2.0,2,1,5,1,Toronto W04,-79.43988900000001,43.704836,325.0,38.0,https://www.zolo.ca/toronto-real-estate/360-ridelle-avenue/917,,0
2534,"635,000",360 Bloor Street E,900-999,Condo Apt,Apartment,Rosedale-Moore Park,639900,1,1,1.0,1,1,4,1,Toronto C09,-79.378354,43.672168,41.0,30.0,https://www.zolo.ca/toronto-real-estate/360-bloor-street-east/611,,1
2535,"2,100,000",36 Wendover Road,1500-2000,Detached,2-Storey,Kingsway South,2180000,3,3,4.0,4,1,8,2,Toronto W08,-79.507568,43.650018,251.0,30.0,https://www.zolo.ca/toronto-real-estate/36-wendover-road,,1
2536,"729,000",36 Via Bagnato,1000-1199,Condo Apt,Apartment,Yorkdale-Glen Park,729000,2,2,2.0,2,1,5,1,Toronto W04,-79.453036,43.714991,379.0,68.0,https://www.zolo.ca/toronto-real-estate/36-via-bagnato/624,,1
2537,"966,900",36 Tubman Avenue,1200-1399,Condo Apt,Apartment,Regent Park,966900,3,3,2.0,2,1,5,0,Toronto C08,-79.4163,43.70011,131.0,48.0,https://www.zolo.ca/toronto-real-estate/36-tubman-avenue/104,,0
2538,"1,050,000",36 Stadium Road,1000-1199,Condo Townhouse,Stacked Townhse,Niagara,899000,2,2,2.0,2,1,5,1,Toronto C01,-79.400508,43.633757,10.0,52.0,https://www.zolo.ca/toronto-real-estate/36-stadium-road/555,,0
2539,"1,665,000",36 Shenstone Road,3500-5000,Detached,2-Storey,Westminster-Branson,1549000,5,5,4.0,4,1,10,4,Toronto C07,-79.455115,43.787894,15.0,60.0,https://www.zolo.ca/toronto-real-estate/36-shenstone-road,,1
2540,"525,650",36 Park Lawn Road,500-599,Condo Apt,Apartment,Mimico,535000,1,1,1.0,1,1,3,0,Toronto W06,-79.484622,43.623358,353.0,66.0,https://www.zolo.ca/toronto-real-estate/36-park-lawn-road/704,,0
2541,"563,000",36 Park Lawn Road,600-699,Condo Apt,Apartment,Mimico,529000,1,1,1.0,1,1,4,1,Toronto W06,-79.484622,43.623358,380.0,32.0,https://www.zolo.ca/toronto-real-estate/36-park-lawn-road/2008,,0
2542,"612,000",36 Park Lawn Road,600-699,Condo Apt,Apartment,Mimico,499000,1,1,1.0,1,1,4,1,Toronto W06,-79.484622,43.623358,277.0,64.0,https://www.zolo.ca/toronto-real-estate/36-park-lawn-road/1708,,0
2543,"615,000",36 Park Lawn Road,600-699,Condo Apt,Loft,Mimico,615000,1,1,1.0,1,1,4,1,Toronto W06,-79.484622,43.623358,26.0,38.0,https://www.zolo.ca/toronto-real-estate/36-park-lawn-road/1908,,0
2544,"618,000",36 Park Lawn Road,600-699,Condo Apt,Apartment,Mimico,499999,1,1,1.0,1,1,4,1,Toronto W06,-79.484622,43.623358,386.0,24.0,https://www.zolo.ca/toronto-real-estate/36-park-lawn-road/4006,,1
2545,"630,000",36 Park Lawn Road,600-699,Condo Apt,Apartment,Mimico,635000,1,1,1.0,1,1,4,1,Toronto W06,-79.484622,43.623358,207.0,40.0,https://www.zolo.ca/toronto-real-estate/36-park-lawn-road/1002,,1
2546,"647,000",36 Park Lawn Road,600-699,Condo Apt,Apartment,Mimico,575000,1,1,1.0,1,1,4,1,Toronto W06,-79.484622,43.623358,188.0,66.0,https://www.zolo.ca/toronto-real-estate/36-park-lawn-road/1802,,1
2547,"660,000",36 Park Lawn Road,600-699,Condo Apt,Apartment,Mimico,585000,1,1,1.0,1,1,4,1,Toronto W06,-79.484622,43.623358,123.0,56.0,https://www.zolo.ca/toronto-real-estate/36-park-lawn-road/2102,,1
2548,"660,000",36 Park Lawn Road,500-599,Condo Apt,Apartment,Mimico,599000,1,1,1.0,1,1,4,1,Toronto W06,-79.484622,43.623358,285.0,34.0,https://www.zolo.ca/toronto-real-estate/36-park-lawn-road/2801,,1
2549,"661,000",36 Park Lawn Road,500-599,Condo Apt,Apartment,Mimico,599000,1,1,1.0,1,1,4,1,Toronto W06,-79.484622,43.623358,136.0,38.0,https://www.zolo.ca/toronto-real-estate/36-park-lawn-road/2201,,1
2550,"760,000",36 Park Lawn Road,900-999,Condo Apt,Apartment,Mimico,699900,2,2,2.0,2,1,6,1,Toronto W06,-79.484622,43.623358,167.0,38.0,https://www.zolo.ca/toronto-real-estate/36-park-lawn-road/510,,0
2551,"770,000",36 Park Lawn Road,800-899,Condo Apt,Apartment,Mimico,699900,2,2,2.0,2,1,5,1,Toronto W06,-79.484622,43.623358,253.0,34.0,https://www.zolo.ca/toronto-real-estate/36-park-lawn-road/405,,0
2552,"807,000",36 Park Lawn Road,900-999,Condo Apt,Apartment,Mimico,807000,2,2,2.0,2,1,5,1,Toronto W06,-79.484622,43.623358,118.0,36.0,https://www.zolo.ca/toronto-real-estate/36-park-lawn-road/303,,0
2553,"407,000",36 Lisgar Street N,0-499,Condo Apt,Apartment,Little Portugal,413999,1,1,1.0,1,1,3,0,Toronto C01,-79.423654,43.641978,14.0,30.0,https://www.zolo.ca/toronto-real-estate/36-lisgar-street-north/728e,,0
2554,"377,500",36 Lisgar Street,0-499,Condo Apt,Apartment,Little Portugal,349000,1,1,1.0,1,1,4,0,Toronto C01,-79.423654,43.641978,280.0,42.0,https://www.zolo.ca/toronto-real-estate/36-lisgar-street/626,,0
2555,"400,000",36 Lisgar Street,0-499,Condo Apt,Apartment,Little Portugal,349000,1,1,1.0,1,1,3,0,Toronto C01,-79.423654,43.641978,60.0,24.0,https://www.zolo.ca/toronto-real-estate/36-lisgar-street/526e,,0
2556,"415,000",36 Lisgar Street,500-599,Condo Apt,Apartment,Little Portugal,428000,1,1,1.0,1,1,4,0,Toronto C01,-79.423654,43.641978,67.0,26.0,https://www.zolo.ca/toronto-real-estate/36-lisgar-street/1515e,,1
2557,"432,000",36 Lisgar Street,500-599,Condo Apt,Apartment,Little Portugal,445000,1,1,1.0,1,1,4,1,Toronto C01,-79.423654,43.641978,396.0,32.0,https://www.zolo.ca/toronto-real-estate/36-lisgar-street/1516e,,1
2558,"450,000",36 Lisgar Street,600-699,Condo Apt,Apartment,Little Portugal,459900,1,1,1.0,1,1,5,0,Toronto C01,-79.423654,43.641978,101.0,46.0,https://www.zolo.ca/toronto-real-estate/36-lisgar-street/1003e,,1
2559,"469,000",36 Lisgar Street,600-699,Condo Apt,Apartment,Little Portugal,479000,2,2,1.0,1,1,5,1,Toronto C01,-79.423654,43.641978,410.0,50.0,https://www.zolo.ca/toronto-real-estate/36-lisgar-street/508e,,0
2560,"500,000",36 Lisgar Street,500-599,Condo Apt,Apartment,Little Portugal,499900,2,2,2.0,2,1,4,0,Toronto C01,-79.423654,43.641978,319.0,40.0,https://www.zolo.ca/toronto-real-estate/36-lisgar-street/2006e,,0
2561,"501,000",36 Lisgar Street,500-599,Condo Apt,Apartment,Little Portugal,499900,2,2,2.0,2,1,5,0,Toronto C01,-79.423654,43.641978,53.0,36.0,https://www.zolo.ca/toronto-real-estate/36-lisgar-street/1902-e,,0
2562,"503,000",36 Lisgar Street,500-599,Condo Apt,Apartment,Little Portugal,529000,2,2,2.0,2,1,6,0,Toronto C01,-79.423654,43.641978,367.0,28.0,https://www.zolo.ca/toronto-real-estate/36-lisgar-street/1719e,,0
2563,"520,000",36 Lisgar Street,500-599,Condo Apt,Apartment,Little Portugal,549900,2,2,2.0,2,1,4,1,Toronto C01,-79.423654,43.641978,378.0,24.0,https://www.zolo.ca/toronto-real-estate/36-lisgar-street/912w,,0
2564,"534,500",36 Lisgar Street,500-599,Condo Apt,Apartment,Little Portugal,538000,2,2,2.0,2,1,5,1,Toronto C01,-79.423654,43.641978,172.0,48.0,https://www.zolo.ca/toronto-real-estate/36-lisgar-street-east/1205,,0
2565,"540,000",36 Lisgar Street,500-599,Condo Apt,Apartment,Little Portugal,538000,2,2,1.0,1,1,5,1,Toronto C01,-79.423654,43.641978,171.0,28.0,https://www.zolo.ca/toronto-real-estate/36-lisgar-street/803w,,0
2566,"542,880",36 Lisgar Street,500-599,Condo Apt,Apartment,Little Portugal,538000,2,2,2.0,2,1,4,1,Toronto C01,-79.423654,43.641978,217.0,64.0,https://www.zolo.ca/toronto-real-estate/36-lisgar-street/803e,,0
2567,"475,000",36 Lee Centre Drive,600-699,Condo Apt,Apartment,Woburn,469900,1,1,1.0,1,1,5,1,Toronto E09,-79.247376,43.781625,284.0,40.0,https://www.zolo.ca/toronto-real-estate/36-lee-centre-drive/1215,,1
2568,"480,000",36 Lee Centre Drive,600-699,Condo Apt,Apartment,Woburn,488000,1,1,1.0,1,1,5,2,Toronto E09,-79.247376,43.781625,237.0,26.0,https://www.zolo.ca/toronto-real-estate/36-lee-centre-drive/2708,,1
2569,"490,000",36 Lee Centre Drive,600-699,Condo Apt,Apartment,Woburn,499000,1,1,1.0,1,1,5,1,Toronto E09,-79.247376,43.781625,281.0,38.0,https://www.zolo.ca/toronto-real-estate/36-lee-centre-drive/2602,,1
2570,"501,000",36 Lee Centre Drive,600-699,Condo Apt,Apartment,Woburn,429000,1,1,1.0,1,1,6,1,Toronto E09,-79.247376,43.781625,209.0,46.0,https://www.zolo.ca/toronto-real-estate/36-lee-centre-drive/1008,,1
2571,"540,000",36 Lee Centre Drive,800-899,Condo Apt,Apartment,Woburn,499000,2,2,2.0,2,1,5,2,Toronto E09,-79.247376,43.781625,365.0,48.0,https://www.zolo.ca/toronto-real-estate/36-lee-centre-drive/1911,,0
2572,"582,800",36 Lee Centre Drive,800-899,Condo Apt,Apartment,Woburn,469000,2,2,2.0,2,1,5,1,Toronto E09,-79.247376,43.781625,80.0,22.0,https://www.zolo.ca/toronto-real-estate/36-lee-centre-drive/2507,,0
2573,"825,000",36 Jodphur Avenue,1100-1500,Detached,2-Storey,Humberlea-Pelmo Park W5,779000,3,3,3.0,3,1,7,6,Toronto W05,-79.529338,43.719394,262.0,38.0,https://www.zolo.ca/toronto-real-estate/36-jodphur-avenue,,1
2574,"5,605,777",36 Farrington Drive,5000,Detached,2-Storey,St. Andrew-Windfields,5580000,5,5,8.0,8,1,16,7,Toronto C12,-79.374072,43.756821,262.0,52.0,https://www.zolo.ca/toronto-real-estate/36-farrington-drive,,3
2575,"830,000",36 Charlotte Street,700-799,Condo Apt,2-Storey,Waterfront Communities C1,738000,2,2,2.0,2,1,6,1,Toronto C01,-79.39415100000001,43.646561,243.0,22.0,https://www.zolo.ca/toronto-real-estate/36-charlotte-street/707,,0
2576,"690,000",36 Blue Jays Way,800-899,Condo Apt,2-Storey,Waterfront Communities C1,698800,2,2,2.0,2,1,6,0,Toronto C01,-79.391987,43.644917,289.0,52.0,https://www.zolo.ca/toronto-real-estate/36-blue-jays-way/1120,,0
2577,"760,000",36 Blue Jays Way,900-999,Condo Apt,2-Storey,Waterfront Communities C1,698000,2,2,2.0,2,1,5,0,Toronto C01,-79.391987,43.644917,110.0,62.0,https://www.zolo.ca/toronto-real-estate/36-blue-jays-way/lph18,,0
2578,"775,000",36 Blue Jays Way,900-999,Condo Apt,2-Storey,Waterfront Communities C1,619000,1,1,2.0,2,1,5,0,Toronto C01,-79.391987,43.644917,95.0,46.0,https://www.zolo.ca/toronto-real-estate/36-blue-jays-way/1516,,1
2579,"1,650,000",35F Spruce Street,1500-2000,Att/Row/Twnhouse,3-Storey,Cabbagetown-South St. James Town,1589000,2,2,3.0,3,1,9,2,Toronto C08,,,,,,,1
2580,"620,000",35A Boem Avenue,1200-1399,Condo Townhouse,2-Storey,Wexford-Maryvale,499000,2,2,1.0,1,1,7,1,Toronto E04,,,,,,,1
2581,"895,000",3580 Lake Shore Boulevard W,1200-1399,Condo Townhouse,Stacked Townhse,Long Branch,870000,2,2,3.0,3,1,5,1,Toronto W06,-79.534717,43.594409,23.0,64.0,https://www.zolo.ca/toronto-real-estate/3580-lake-shore-boulevard-west/4,,0
2582,"2,637,000",358 Sumach Street,2000-2500,Semi-Detached,2 1/2 Storey,Cabbagetown-South St. James Town,2195000,3,3,2.0,2,1,8,1,Toronto C08,-79.362852,43.665832,288.0,52.0,https://www.zolo.ca/toronto-real-estate/358-sumach-street,,1
2583,"1,980,000",358 Old Orchard Grove,2000-2500,Detached,2-Storey,Bedford Park-Nortown,1950000,3,3,4.0,4,1,6,1,Toronto C04,-79.416917,43.732322,128.0,38.0,https://www.zolo.ca/toronto-real-estate/358-old-orchard-grove,,0
2584,"1,935,000",357 Glenholme Avenue,2500-3000,Detached,3-Storey,Oakwood-Vaughan,1599000,3,3,6.0,6,2,9,4,Toronto C03,-79.441868,43.687698,198.0,34.0,https://www.zolo.ca/toronto-real-estate/357-glenholme-avenue,,3
2585,"560,000",3563 Lake Shore Boulevard W,700-799,Condo Apt,Apartment,Long Branch,549000,2,2,1.0,1,1,5,1,Toronto W06,-79.5335,43.594164,284.0,58.0,https://www.zolo.ca/toronto-real-estate/3563-lake-shore-boulevard-west/510,,0
2586,"605,000",3563 Lake Shore Boulevard W,700-799,Condo Apt,Apartment,Long Branch,558000,2,2,1.0,1,1,4,1,Toronto W06,-79.5335,43.594164,380.0,30.0,https://www.zolo.ca/toronto-real-estate/3563-lake-shore-boulevard-west/703,,0
2587,"592,000",3560 St. Clair Avenue E,800-899,Condo Apt,Apartment,Kennedy Park,529900,2,2,2.0,2,1,5,1,Toronto E04,-79.26053399999999,43.716835,135.0,44.0,https://www.zolo.ca/toronto-real-estate/3560-st-clair-avenue-east/225,,1
2588,"510,000",3560 St Clair Avenue E,600-699,Condo Apt,Apartment,Scarborough Village,399900,1,1,1.0,1,1,5,1,Toronto E08,-79.26053399999999,43.716835,211.0,28.0,https://www.zolo.ca/toronto-real-estate/3560-st-clair-avenue-east/109,,1
2589,"551,000",3560 St Clair Ave E Avenue E,700-799,Condo Apt,Apartment,Kennedy Park,499000,2,2,2.0,2,1,5,1,Toronto E04,,,,,,,0
2590,"443,000",3559 Eglinton Avenue W,800-899,Condo Apt,Apartment,Mount Dennis,455000,2,2,1.0,1,1,5,1,Toronto W04,-79.491724,43.685723,353.0,64.0,https://www.zolo.ca/toronto-real-estate/3559-eglinton-avenue-west/1507,,0
2591,"466,500",3559 Eglinton Avenue W,800-899,Condo Apt,Apartment,Mount Dennis,469000,2,2,1.0,1,1,5,1,Toronto W04,-79.491724,43.685723,354.0,30.0,https://www.zolo.ca/toronto-real-estate/3559-eglinton-avenue-west/1610,,0
2592,"370,000",3555 Bathurst Street,1000-1199,Condo Apt,Apartment,Bedford Park-Nortown,400000,2,2,2.0,2,1,7,1,Toronto C04,-79.432202,43.730588,214.0,50.0,https://www.zolo.ca/toronto-real-estate/3555-bathurst-street/708,,0
2593,"415,000",3555 Bathurst Street,1000-1199,Condo Apt,Apartment,Bedford Park-Nortown,450000,2,2,2.0,2,1,6,1,Toronto C04,-79.432202,43.730588,114.0,26.0,https://www.zolo.ca/toronto-real-estate/3555-bathurst-street/301,,0
2594,"1,235,000",355 The Westway Way,1100-1500,Detached,Bungalow,Willowridge-Martingrove-Richview,999888,3,3,2.0,2,1,6,4,Toronto W09,-79.56031899999999,43.684756,300.0,74.0,https://www.zolo.ca/toronto-real-estate/355-the-westway-way,,2
2595,"465,000",3520 Danforth Avenue,600-699,Comm Element Condo,Apartment,Oakridge,465000,1,1,1.0,1,1,2,1,Toronto E06,-79.273462,43.69454,148.0,42.0,https://www.zolo.ca/toronto-real-estate/3520-danforth-avenue/204,,1
2596,"615,000",352 Front Street W,600-699,Condo Apt,Apartment,Waterfront Communities C1,635000,1,1,1.0,1,1,4,0,Toronto C01,-79.392186,43.64389,368.0,38.0,https://www.zolo.ca/toronto-real-estate/352-front-street-west/1613,,1
2597,"630,000",352 Front Street W,500-599,Condo Apt,Apartment,Waterfront Communities C1,589900,1,1,1.0,1,1,4,0,Toronto C01,-79.392186,43.64389,164.0,66.0,https://www.zolo.ca/toronto-real-estate/352-front-street-west/2218,,1
2598,"647,000",352 Front Street W,500-599,Condo Apt,Apartment,Waterfront Communities C1,549000,1,1,1.0,1,1,5,0,Toronto C01,-79.392186,43.64389,4.0,62.0,https://www.zolo.ca/toronto-real-estate/352-front-street-west/2118,,1
